change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"BIOTRONIK INC.",100000010579,"BIOTRONIK INC.",OR,"United States",3000.00,01/31/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,949027629,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cochlear Americas",100000005734,"Cochlear Americas",CO,"United States",949.99,12/22/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,929381785,No,Yes,Covered,Device,"Implantable hearing solution",Cochlear,,09321502036580,Covered,Device,"Implantable hearing solution",BAHA,,09321502019545,Covered,Device,"Implantable hearing solution",COCHLEAR,,09321502046152,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cochlear Americas",100000005734,"Cochlear Americas",CO,"United States",380.99,11/10/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,929381877,No,Yes,Covered,Device,"Implantable hearing solution",Cochlear,,09321502036580,Covered,Device,"Implantable hearing solution",BAHA,,09321502019545,Covered,Device,"Implantable hearing solution",COCHLEAR,,09321502046152,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cochlear Americas",100000005734,"Cochlear Americas",CO,"United States",171.12,04/27/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,929381939,No,Yes,Covered,Device,"Implantable hearing solution",Cochlear,,09321502036580,Covered,Device,"Implantable hearing solution",BAHA,,09321502019545,Covered,Device,"Implantable hearing solution",COCHLEAR,,09321502046152,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cochlear Ltd",100000005734,"Cochlear Americas",CO,"United States",5.00,02/22/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,929382145,No,Yes,Covered,Device,"Implantable hearing solution",Cochlear,,09321502036580,Covered,Device,"Implantable hearing solution",BAHA,,09321502019545,Covered,Device,"Implantable hearing solution",COCHLEAR,,09321502046152,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Olympus America Inc.",100000005451,"Olympus America Inc.",PA,"United States",9238.70,01/28/2022,1,"In-kind items and services","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,896499531,No,Yes,Covered,Device,Gastroenterology,"EVIS EXERA III DUODENOVIDEOSCOPE",,04953170405563,Covered,Device,Gastroenterology,"EVIS EXERA III GASTROINTESTINAL VIDEOSCOPE",,04953170305276,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",911.51,12/31/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,923105953,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",612.40,12/31/2022,1,"Cash or cash equivalent","Debt forgiveness",,,,,"No Third Party Payment",,,,,No,923105959,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"AstraZeneca Pharmaceuticals LP",100000000146,"AstraZeneca Pharmaceuticals LP",DE,"United States",99.00,07/21/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,No,,Textbook,No,915636749,No,Yes,Covered,Drug,Oncology,LYNPARZA,0310-0657-58,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 FRUIT STREET","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Checkpoint Surgical, Inc",100000151621,"Checkpoint Surgical, Inc",OH,"United States",20000.00,06/15/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,No,,,No,963762869,No,Yes,Covered,Device,Surgery,"Checkpoint Stimulators",,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",1824.31,05/11/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,,,,No,960539829,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",2500.00,03/31/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,,,,No,960677565,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",2500.00,06/30/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,,,,No,960677843,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",2500.00,09/30/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,,,,No,960678121,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Intuitive Surgical, Inc.",100000005384,"Intuitive Surgical, Inc.",CA,"United States",2500.00,12/31/2022,1,"In-kind items and services",Education,,,,,"No Third Party Payment",,,,,No,960678399,No,Yes,Covered,Device,SURGERY,"DAVINCI XI",,00886874110720,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"MENARINI SILICON BIOSYSTEMS, INC.",100000196864,"MENARINI SILICON BIOSYSTEMS, INC.",PA,"United States",7150.77,12/31/2022,9,"In-kind items and services",Education,,,,,"No Third Party Payment",,No,,"9 samples ran at the MSB US Commercial Lab as part of the PEP program. Contact for PEP program: Andrew Yeeayee1@mhg.harvard.eduNPI 1568453496Details as follows:Requisition Service Date/Collection Date SAP CostRequisition Service Date/Collection DateRQ000602 11/3/2022RQ000359 9/20/2022RQ000425 9/30/2022RQ000657 11/14/2022RQ000655 11/14/2022RQ000453 10/5/2022RQ000446 10/5/2022RQ000679 11/16/2022RQ000766 12/5/2022PEP program.   https://view.ceros.com/silicon-biosystems/physician-",No,964049789,No,Yes,Covered,Device,Diagnostics,Cellsearch,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",12075.00,04/19/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589005,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",48415.00,10/05/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589521,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",39542.25,07/04/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589387,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",39542.25,04/19/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589043,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",39542.25,03/24/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955588981,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",12075.00,07/06/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589389,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",12075.00,12/02/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589555,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",12075.00,05/16/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589327,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Takeda Pharmaceuticals U.S.A., Inc.",100000000337,"Takeda Pharmaceuticals U.S.A., Inc.",MA,"United States",39542.25,04/19/2022,1,"Cash or cash equivalent",Education,,,,,"No Third Party Payment",,,,,No,955589099,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts general Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Agfa HealthCare Corporation",100000005605,"Agfa HealthCare Corporation",SC,"United States",5247.00,09/22/2022,1,"Cash or cash equivalent",Gift,,,,,"No Third Party Payment",,,,,No,964135609,No,Yes,Covered,Device,Service,"EI IT CONSULTING",,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.",CA,"United States",17.34,06/20/2022,1,"In-kind items and services",Gift,,,,,"No Third Party Payment",,,,,No,964080217,No,Yes,Covered,Device,PCR,"Digital PCR Assays",,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Bio-Rad Laboratories, Inc.",100000005577,"Bio-Rad Laboratories, Inc.",CA,"United States",6.00,10/21/2022,1,"In-kind items and services",Gift,,,,,"No Third Party Payment",,,,,No,964080317,No,Yes,Covered,Device,Electrophoresis,"Electrophoresis Reagents",,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",5629.10,10/01/2022,1,"In-kind items and services",Gift,,,,,"No Third Party Payment",,,,,No,947308855,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Zimmer Biomet Holdings, Inc.",100000000103,"Zimmer Biomet Holdings, Inc.",IN,"United States",0.95,08/01/2022,1,"In-kind items and services",Gift,,,,,"No Third Party Payment",,,,,No,947380739,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,ABIOMED,100000010740,ABIOMED,MA,"United States",50000.00,06/21/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,942158317,No,Yes,Covered,Device,"Cardiology/Vascular Diseases",Impella,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Agios Pharmaceuticals, Inc.",100000181751,"Agios Pharmaceuticals, Inc.",MA,"United States",293250.00,07/27/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,953523453,No,Yes,Covered,Drug,"Genetically Defined Disease",PYRUKYND,71334-215-50,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 FRUIT ST.",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"ASAHI INTECC USA, INC.",100000000111,"ASAHI INTECC USA, INC.",CA,"United States",30000.00,07/29/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,925776485,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Bayer HealthCare Pharmaceuticals Inc.",100000005467,"Bayer HealthCare Pharmaceuticals Inc.",NJ,"United States",4000.00,10/12/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,930631251,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",35215.88,03/29/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470421,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",85387.50,02/17/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470423,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",38927.50,08/04/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470431,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",38927.50,11/03/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470443,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",19880.83,03/29/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470465,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",42693.75,03/29/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470481,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",42693.75,07/14/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470485,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"165 Cambridge St Ste 600",,Boston,MA,02114-2781,"United States",,,,,,,,,,,,,,,,,,,,"Biogen, Inc.",100000000193,"Biogen, Inc.",MA,"United States",50439.00,11/03/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,,,,No,923470493,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",100000005541,"Boehringer Ingelheim International GmbH",,Germany,88013.00,05/04/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,947180939,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",100000005541,"Boehringer Ingelheim International GmbH",,Germany,88013.00,08/05/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,947180941,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",100000005541,"Boehringer Ingelheim International GmbH",,Germany,109368.00,06/04/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,947180945,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",100000005541,"Boehringer Ingelheim International GmbH",,Germany,77944.24,04/06/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,947180947,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Boehringer Ingelheim Pharmaceuticals, Inc.",100000005541,"Boehringer Ingelheim International GmbH",,Germany,109368.00,08/06/2022,1,"Cash or cash equivalent",Grant,,,,,"No Third Party Payment",,No,,,No,947180949,No,Yes,Non-Covered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
